W,H,w1,h1,w2,h2
500,375,0.0,102.0,327.0,374.0
500,375,301.0,41.0,499.0,374.0
500,375,478.0,51.0,499.0,183.0
500,375,470.0,22.0,495.0,51.0
500,375,160.0,0.0,341.0,223.0
500,375,367.0,162.0,412.0,188.0
500,375,65.0,157.0,216.0,209.0
500,375,451.0,148.0,499.0,198.0
500,338,85.0,8.0,374.0,337.0
500,375,40.0,101.0,414.0,227.0
500,375,393.0,102.0,499.0,181.0
500,375,87.0,159.0,110.0,176.0
500,375,63.0,159.0,83.0,176.0
500,375,39.0,162.0,59.0,176.0
500,375,42.0,63.0,499.0,361.0
500,375,1.0,87.0,499.0,374.0
375,500,2.0,20.0,374.0,496.0
375,500,34.0,8.0,95.0,118.0
375,500,84.0,4.0,117.0,80.0
375,500,239.0,11.0,265.0,50.0
375,500,250.0,40.0,274.0,74.0
375,500,265.0,28.0,312.0,90.0
375,500,274.0,65.0,311.0,119.0
375,500,297.0,55.0,365.0,137.0
375,500,306.0,79.0,374.0,191.0
375,500,182.0,0.0,199.0,34.0
375,500,173.0,67.0,208.0,197.0
333,500,50.0,174.0,332.0,392.0
333,500,2.0,134.0,285.0,320.0
500,375,287.0,95.0,414.0,368.0
500,375,212.0,119.0,329.0,284.0
500,375,122.0,271.0,163.0,374.0
500,375,1.0,273.0,30.0,371.0
360,500,12.0,88.0,348.0,489.0
412,480,168.0,92.0,278.0,280.0
412,480,40.0,145.0,359.0,434.0
500,423,46.0,130.0,280.0,328.0
500,423,237.0,0.0,471.0,317.0
500,375,37.0,21.0,499.0,361.0
500,334,99.0,72.0,262.0,199.0
500,375,4.0,0.0,84.0,125.0
500,375,19.0,0.0,113.0,118.0
500,375,0.0,75.0,499.0,374.0
500,375,21.0,149.0,101.0,202.0
500,375,38.0,130.0,68.0,184.0
500,322,120.0,204.0,191.0,236.0
500,375,294.0,183.0,445.0,357.0
500,375,307.0,81.0,425.0,367.0
500,375,163.0,48.0,319.0,269.0
500,375,0.0,1.0,240.0,265.0
500,375,53.0,74.0,499.0,157.0
500,375,45.0,13.0,499.0,321.0
500,375,447.0,268.0,478.0,287.0
500,375,339.0,210.0,361.0,228.0
500,375,365.0,225.0,397.0,246.0
500,375,415.0,226.0,433.0,240.0
500,375,435.0,226.0,450.0,237.0
500,375,458.0,227.0,469.0,241.0
500,333,124.0,91.0,420.0,216.0
500,358,258.0,32.0,409.0,165.0
500,358,44.0,171.0,177.0,329.0
417,500,22.0,85.0,416.0,461.0
500,375,4.0,42.0,301.0,374.0
500,375,389.0,183.0,413.0,245.0
500,375,421.0,176.0,442.0,246.0
500,375,478.0,180.0,499.0,243.0
500,375,356.0,192.0,374.0,241.0
500,375,3.0,137.0,199.0,244.0
500,375,135.0,145.0,383.0,234.0
500,333,88.0,4.0,458.0,332.0
500,333,141.0,177.0,182.0,231.0
500,375,60.0,56.0,291.0,188.0
500,375,339.0,78.0,409.0,227.0
500,375,0.0,31.0,71.0,294.0
500,375,279.0,249.0,482.0,334.0
500,375,39.0,203.0,70.0,259.0
500,375,185.0,222.0,202.0,247.0
500,375,304.0,135.0,355.0,234.0
500,375,145.0,110.0,406.0,311.0
334,500,14.0,18.0,315.0,425.0
500,375,0.0,173.0,283.0,373.0
500,375,111.0,114.0,196.0,273.0
500,375,389.0,44.0,440.0,261.0
500,375,237.0,80.0,276.0,136.0
500,375,32.0,249.0,214.0,334.0
500,375,271.0,240.0,437.0,374.0
500,375,193.0,110.0,304.0,370.0
500,375,205.0,136.0,286.0,246.0
500,375,0.0,133.0,146.0,339.0
500,375,138.0,206.0,187.0,286.0
500,375,167.0,208.0,221.0,265.0
500,375,210.0,205.0,242.0,254.0
375,500,257.0,287.0,374.0,499.0
375,500,39.0,260.0,283.0,499.0
500,375,27.0,145.0,240.0,278.0
500,375,261.0,139.0,389.0,245.0
500,375,0.0,229.0,152.0,374.0
500,375,26.0,202.0,313.0,374.0
500,375,9.0,22.0,499.0,373.0
500,404,60.0,69.0,499.0,347.0
500,375,195.0,141.0,210.0,184.0
500,375,192.0,158.0,392.0,279.0
500,375,18.0,141.0,31.0,178.0
500,375,131.0,152.0,147.0,182.0
500,375,70.0,142.0,81.0,179.0
375,500,62.0,0.0,339.0,470.0
375,500,0.0,249.0,70.0,413.0
500,375,5.0,123.0,261.0,374.0
500,375,211.0,134.0,499.0,357.0
500,375,80.0,116.0,204.0,372.0
500,375,244.0,124.0,497.0,371.0
500,375,294.0,91.0,495.0,261.0
335,500,11.0,113.0,274.0,411.0
500,374,271.0,318.0,319.0,347.0
500,374,370.0,310.0,397.0,329.0
500,374,422.0,312.0,463.0,334.0
500,374,458.0,312.0,495.0,333.0
500,374,418.0,298.0,439.0,318.0
500,374,317.0,309.0,346.0,336.0
500,374,287.0,301.0,305.0,317.0
500,374,216.0,319.0,251.0,344.0
500,374,174.0,305.0,201.0,328.0
500,374,97.0,309.0,138.0,326.0
500,374,85.0,294.0,110.0,311.0
500,374,150.0,304.0,185.0,373.0
500,374,86.0,319.0,112.0,373.0
500,374,112.0,320.0,138.0,373.0
500,374,128.0,315.0,155.0,373.0
500,375,0.0,11.0,347.0,372.0
500,375,144.0,12.0,436.0,273.0
500,333,66.0,51.0,443.0,292.0
500,375,27.0,28.0,171.0,243.0
500,375,81.0,39.0,297.0,295.0
500,375,257.0,127.0,449.0,346.0
500,375,0.0,187.0,298.0,374.0
500,375,264.0,237.0,278.0,254.0
500,375,252.0,242.0,268.0,258.0
500,375,246.0,226.0,262.0,242.0
500,375,224.0,205.0,240.0,222.0
500,375,218.0,190.0,233.0,205.0
500,375,206.0,218.0,222.0,237.0
500,375,211.0,237.0,227.0,255.0
500,375,187.0,228.0,202.0,249.0
500,333,163.0,35.0,385.0,332.0
500,333,53.0,258.0,120.0,317.0
500,333,66.0,248.0,95.0,268.0
500,332,253.0,127.0,361.0,322.0
500,332,83.0,150.0,120.0,219.0
500,332,140.0,137.0,224.0,245.0
500,332,146.0,197.0,180.0,297.0
500,332,181.0,200.0,215.0,291.0
500,375,54.0,1.0,475.0,374.0
500,332,208.0,185.0,256.0,282.0
500,332,151.0,183.0,174.0,204.0
500,332,29.0,185.0,57.0,213.0
500,332,330.0,166.0,381.0,284.0
500,332,439.0,180.0,467.0,284.0
500,375,34.0,24.0,484.0,345.0
333,500,44.0,124.0,313.0,460.0
500,375,0.0,233.0,460.0,371.0
500,375,0.0,91.0,496.0,374.0
500,375,0.0,151.0,226.0,265.0
500,375,36.0,40.0,430.0,355.0
500,375,300.0,120.0,499.0,270.0
500,375,415.0,63.0,499.0,292.0
500,333,346.0,155.0,385.0,184.0
500,333,225.0,156.0,280.0,196.0
458,391,13.0,5.0,447.0,361.0
500,333,0.0,0.0,499.0,332.0
500,333,197.0,104.0,306.0,332.0
500,375,242.0,183.0,281.0,256.0
500,375,149.0,199.0,205.0,271.0
500,375,154.0,134.0,200.0,269.0
500,375,424.0,229.0,499.0,374.0
500,375,197.0,130.0,349.0,367.0
500,375,145.0,137.0,261.0,277.0
500,375,0.0,123.0,104.0,205.0
500,375,0.0,193.0,345.0,374.0
500,375,329.0,215.0,401.0,374.0
500,375,102.0,168.0,149.0,194.0
500,375,219.0,102.0,269.0,159.0
500,375,211.0,42.0,260.0,98.0
500,375,174.0,45.0,207.0,108.0
500,375,147.0,9.0,195.0,70.0
500,375,152.0,123.0,187.0,183.0
500,375,80.0,118.0,421.0,276.0
500,375,164.0,71.0,258.0,113.0
500,375,245.0,74.0,311.0,110.0
500,375,299.0,74.0,363.0,106.0
500,375,285.0,60.0,361.0,96.0
375,500,74.0,42.0,205.0,495.0
375,500,180.0,61.0,210.0,131.0
375,500,2.0,26.0,247.0,393.0
375,500,241.0,76.0,374.0,279.0
500,375,195.0,16.0,439.0,374.0
500,375,194.0,141.0,271.0,283.0
500,375,241.0,73.0,403.0,219.0
500,332,166.0,107.0,286.0,214.0
500,332,0.0,150.0,499.0,331.0
500,375,39.0,123.0,96.0,254.0
500,375,91.0,213.0,121.0,251.0
500,375,57.0,94.0,201.0,298.0
500,375,174.0,112.0,280.0,292.0
500,375,202.0,94.0,486.0,374.0
500,375,6.0,142.0,60.0,272.0
500,375,371.0,179.0,499.0,374.0
500,375,94.0,124.0,214.0,289.0
500,375,329.0,169.0,437.0,343.0
500,375,85.0,38.0,221.0,267.0
500,375,329.0,73.0,447.0,318.0
500,375,102.0,63.0,452.0,292.0
500,375,0.0,114.0,47.0,182.0
500,375,155.0,0.0,283.0,106.0
500,375,184.0,57.0,291.0,168.0
500,375,43.0,290.0,299.0,374.0
500,375,321.0,70.0,499.0,374.0
500,375,85.0,79.0,298.0,374.0
500,334,416.0,244.0,432.0,283.0
500,334,371.0,246.0,420.0,280.0
500,334,119.0,253.0,134.0,293.0
500,334,98.0,251.0,116.0,299.0
500,333,16.0,47.0,210.0,332.0
500,333,156.0,33.0,447.0,332.0
500,333,166.0,120.0,499.0,332.0
500,375,0.0,18.0,459.0,347.0
500,375,257.0,174.0,333.0,335.0
500,375,237.0,143.0,366.0,195.0
500,375,33.0,180.0,103.0,206.0
500,375,424.0,164.0,442.0,179.0
500,375,154.0,173.0,202.0,187.0
500,375,236.0,169.0,250.0,198.0
500,375,181.0,169.0,198.0,198.0
500,375,168.0,170.0,181.0,197.0
500,375,132.0,180.0,145.0,205.0
500,375,92.0,24.0,456.0,357.0
378,500,32.0,22.0,352.0,481.0
378,500,0.0,71.0,51.0,416.0
500,333,0.0,4.0,315.0,332.0
500,333,134.0,97.0,172.0,194.0
500,333,117.0,141.0,135.0,194.0
500,333,369.0,155.0,499.0,326.0
500,333,338.0,124.0,428.0,272.0
500,333,368.0,88.0,406.0,160.0
500,333,120.0,29.0,149.0,106.0
500,333,147.0,21.0,181.0,105.0
500,333,200.0,17.0,244.0,85.0
500,333,242.0,22.0,287.0,86.0
500,333,357.0,63.0,395.0,111.0
500,333,281.0,88.0,400.0,287.0
500,333,241.0,84.0,308.0,174.0
500,333,32.0,72.0,209.0,332.0
500,333,219.0,81.0,262.0,176.0
500,333,196.0,76.0,238.0,174.0
500,375,41.0,35.0,434.0,311.0
384,500,79.0,73.0,356.0,474.0
304,500,83.0,6.0,300.0,483.0
304,500,0.0,317.0,90.0,499.0
304,500,66.0,272.0,118.0,347.0
304,500,0.0,248.0,175.0,345.0
304,500,252.0,212.0,271.0,268.0
500,331,222.0,54.0,343.0,241.0
500,331,109.0,48.0,207.0,204.0
500,331,148.0,117.0,389.0,292.0
500,331,65.0,103.0,228.0,231.0
500,500,57.0,0.0,372.0,436.0
400,300,139.0,139.0,227.0,271.0
400,300,182.0,66.0,224.0,133.0
400,300,152.0,92.0,182.0,142.0
400,300,0.0,111.0,110.0,264.0
400,300,17.0,90.0,110.0,274.0
400,300,207.0,144.0,348.0,299.0
400,300,156.0,94.0,241.0,285.0
400,300,225.0,48.0,315.0,236.0
375,500,2.0,271.0,373.0,442.0
500,375,229.0,163.0,287.0,233.0
500,235,357.0,29.0,496.0,174.0
500,235,303.0,100.0,407.0,210.0
500,235,150.0,81.0,296.0,187.0
500,235,42.0,120.0,145.0,221.0
500,235,4.0,38.0,117.0,138.0
500,375,67.0,114.0,441.0,233.0
500,375,296.0,130.0,329.0,158.0
500,375,459.0,49.0,481.0,145.0
500,375,450.0,50.0,464.0,81.0
500,375,418.0,58.0,438.0,144.0
500,375,397.0,57.0,420.0,143.0
500,375,423.0,59.0,469.0,197.0
500,375,336.0,47.0,386.0,134.0
500,375,281.0,63.0,341.0,120.0
500,375,266.0,69.0,294.0,114.0
500,375,230.0,60.0,268.0,120.0
500,375,197.0,63.0,223.0,139.0
500,375,142.0,58.0,181.0,148.0
500,375,121.0,66.0,152.0,150.0
500,375,46.0,59.0,85.0,173.0
500,375,18.0,68.0,57.0,182.0
500,375,1.0,64.0,15.0,180.0
333,500,88.0,48.0,243.0,393.0
500,375,69.0,42.0,424.0,363.0
500,375,0.0,99.0,160.0,315.0
500,375,84.0,56.0,361.0,341.0
500,375,184.0,98.0,303.0,244.0
500,333,248.0,208.0,304.0,243.0
500,333,431.0,226.0,456.0,238.0
500,333,410.0,209.0,432.0,238.0
500,333,338.0,191.0,368.0,240.0
500,333,97.0,223.0,120.0,239.0
500,333,0.0,217.0,29.0,237.0
500,335,350.0,195.0,431.0,227.0
500,335,251.0,193.0,368.0,237.0
500,335,192.0,195.0,251.0,240.0
500,335,0.0,206.0,39.0,261.0
500,335,248.0,192.0,292.0,212.0
500,342,39.0,39.0,216.0,254.0
500,375,0.0,0.0,396.0,350.0
500,375,151.0,130.0,336.0,297.0
500,375,276.0,237.0,315.0,346.0
500,375,304.0,226.0,349.0,374.0
500,375,346.0,237.0,390.0,374.0
500,375,387.0,225.0,421.0,364.0
500,375,419.0,226.0,457.0,358.0
500,375,39.0,19.0,261.0,297.0
500,333,176.0,106.0,199.0,131.0
500,333,342.0,262.0,382.0,287.0
500,384,16.0,19.0,482.0,342.0
500,375,161.0,60.0,489.0,306.0
500,375,324.0,1.0,474.0,107.0
500,375,113.0,296.0,158.0,313.0
500,375,41.0,293.0,87.0,312.0
500,375,166.0,282.0,175.0,324.0
500,375,106.0,287.0,115.0,312.0
500,375,97.0,290.0,108.0,325.0
500,375,83.0,284.0,99.0,334.0
500,375,425.0,285.0,445.0,338.0
500,375,35.0,286.0,42.0,314.0
375,500,100.0,220.0,237.0,297.0
375,500,239.0,228.0,355.0,341.0
375,500,21.0,210.0,78.0,274.0
375,500,203.0,299.0,321.0,346.0
375,500,28.0,347.0,121.0,459.0
375,500,3.0,334.0,374.0,499.0
288,352,0.0,0.0,244.0,351.0
332,500,135.0,151.0,314.0,411.0
332,500,178.0,100.0,245.0,310.0
500,339,162.0,101.0,391.0,311.0
500,339,120.0,140.0,234.0,286.0
500,334,136.0,108.0,418.0,280.0
500,375,310.0,222.0,499.0,332.0
500,375,0.0,233.0,142.0,374.0
500,375,152.0,175.0,178.0,241.0
500,375,129.0,186.0,173.0,260.0
500,375,232.0,187.0,271.0,263.0
500,375,250.0,183.0,290.0,249.0
500,375,173.0,194.0,214.0,271.0
500,375,170.0,188.0,240.0,265.0
500,375,59.0,187.0,230.0,281.0
500,375,236.0,41.0,379.0,129.0
500,375,2.0,84.0,200.0,374.0
500,375,180.0,107.0,340.0,374.0
500,375,274.0,147.0,499.0,374.0
500,375,263.0,286.0,307.0,374.0
500,375,0.0,50.0,88.0,151.0
500,375,406.0,56.0,452.0,173.0
500,375,179.0,101.0,280.0,206.0
500,375,180.0,132.0,301.0,281.0
500,332,0.0,185.0,46.0,249.0
500,332,193.0,174.0,238.0,243.0
500,332,233.0,175.0,280.0,257.0
500,332,248.0,167.0,382.0,331.0
500,375,17.0,102.0,486.0,322.0
500,333,220.0,173.0,305.0,211.0
500,375,103.0,156.0,301.0,371.0
500,375,238.0,147.0,349.0,224.0
500,375,37.0,99.0,254.0,266.0
500,320,1.0,104.0,190.0,319.0
500,320,106.0,102.0,293.0,319.0
500,320,224.0,107.0,348.0,317.0
500,320,312.0,42.0,462.0,319.0
500,375,1.0,11.0,455.0,374.0
500,375,211.0,197.0,287.0,263.0
500,375,322.0,215.0,333.0,238.0
500,375,267.0,352.0,295.0,374.0
500,333,162.0,91.0,188.0,201.0
500,333,102.0,7.0,146.0,114.0
500,333,145.0,10.0,182.0,117.0
500,333,180.0,42.0,233.0,116.0
500,333,273.0,2.0,471.0,323.0
500,333,55.0,180.0,386.0,332.0
500,333,278.0,99.0,465.0,301.0
500,333,441.0,59.0,499.0,293.0
500,375,160.0,7.0,230.0,309.0
500,378,119.0,169.0,490.0,377.0
500,378,372.0,41.0,499.0,292.0
500,378,460.0,219.0,499.0,377.0
500,378,211.0,13.0,326.0,173.0
500,378,141.0,33.0,209.0,171.0
500,378,91.0,54.0,155.0,169.0
500,378,4.0,52.0,226.0,367.0
500,335,98.0,179.0,145.0,217.0
500,335,148.0,107.0,268.0,172.0
500,335,318.0,174.0,365.0,213.0
500,335,460.0,218.0,499.0,265.0
500,335,240.0,180.0,273.0,217.0
500,335,173.0,168.0,205.0,202.0
500,335,185.0,174.0,261.0,216.0
334,500,2.0,173.0,298.0,447.0
334,500,293.0,231.0,333.0,350.0
500,333,4.0,75.0,499.0,332.0
500,375,85.0,311.0,498.0,373.0
500,375,319.0,101.0,499.0,318.0
500,375,425.0,104.0,461.0,133.0
500,375,94.0,82.0,308.0,318.0
500,375,88.0,168.0,111.0,189.0
500,375,18.0,123.0,96.0,186.0
500,375,291.0,136.0,371.0,173.0
500,375,115.0,190.0,244.0,286.0
500,375,441.0,240.0,477.0,293.0
500,375,162.0,183.0,272.0,268.0
375,500,21.0,142.0,373.0,428.0
375,500,1.0,1.0,374.0,499.0
500,333,159.0,119.0,406.0,267.0
500,333,214.0,31.0,366.0,230.0
333,500,2.0,2.0,318.0,374.0
480,318,0.0,62.0,324.0,317.0
480,318,286.0,74.0,361.0,237.0
480,318,395.0,0.0,468.0,315.0
480,318,64.0,0.0,166.0,142.0
480,318,0.0,0.0,62.0,168.0
500,334,3.0,35.0,499.0,333.0
500,375,167.0,150.0,329.0,278.0
500,375,129.0,122.0,347.0,292.0
447,500,70.0,46.0,446.0,492.0
500,375,198.0,20.0,335.0,343.0
375,500,81.0,295.0,326.0,499.0
500,375,0.0,28.0,96.0,90.0
500,375,0.0,231.0,191.0,364.0
500,375,63.0,26.0,477.0,374.0
500,375,0.0,86.0,497.0,374.0
500,335,143.0,132.0,396.0,321.0
500,335,45.0,55.0,131.0,302.0
500,335,363.0,135.0,439.0,235.0
500,335,33.0,78.0,54.0,156.0
500,335,0.0,79.0,33.0,160.0
500,335,0.0,123.0,184.0,208.0
500,375,6.0,2.0,278.0,336.0
500,375,425.0,113.0,499.0,183.0
500,375,347.0,106.0,404.0,165.0
400,500,39.0,32.0,279.0,276.0
400,500,22.0,0.0,399.0,248.0
400,500,0.0,59.0,194.0,499.0
480,498,24.0,25.0,215.0,497.0
480,498,198.0,41.0,421.0,403.0
480,498,240.0,374.0,479.0,497.0
500,375,88.0,118.0,426.0,235.0
333,500,88.0,188.0,332.0,499.0
333,500,0.0,273.0,99.0,499.0
333,500,76.0,198.0,277.0,428.0
334,500,11.0,96.0,331.0,499.0
334,500,105.0,82.0,296.0,165.0
500,333,118.0,60.0,350.0,329.0
500,432,122.0,133.0,395.0,420.0
500,331,124.0,62.0,492.0,330.0
375,500,49.0,147.0,195.0,485.0
375,500,42.0,49.0,207.0,378.0
375,500,348.0,171.0,371.0,237.0
500,375,167.0,90.0,245.0,356.0
500,375,111.0,282.0,319.0,374.0
500,375,164.0,209.0,230.0,372.0
500,375,315.0,214.0,397.0,374.0
500,375,424.0,219.0,474.0,367.0
500,375,169.0,102.0,277.0,299.0
500,375,137.0,37.0,406.0,297.0
500,357,273.0,85.0,452.0,219.0
500,375,57.0,47.0,484.0,316.0
500,375,113.0,182.0,333.0,334.0
500,375,284.0,175.0,471.0,314.0
500,375,410.0,169.0,499.0,333.0
500,375,81.0,183.0,139.0,286.0
500,375,132.0,150.0,195.0,239.0
500,333,204.0,220.0,312.0,332.0
500,333,135.0,84.0,241.0,332.0
500,333,208.0,141.0,308.0,325.0
500,333,185.0,87.0,384.0,293.0
500,333,219.0,130.0,269.0,183.0
500,333,243.0,111.0,294.0,143.0
500,400,80.0,3.0,324.0,241.0
500,374,448.0,44.0,499.0,93.0
500,374,318.0,44.0,419.0,91.0
500,374,249.0,5.0,431.0,79.0
423,480,53.0,167.0,333.0,432.0
423,480,134.0,81.0,255.0,269.0
500,335,124.0,90.0,419.0,199.0
500,281,34.0,89.0,98.0,164.0
500,281,35.0,89.0,119.0,179.0
500,281,33.0,161.0,88.0,204.0
500,281,282.0,124.0,308.0,161.0
500,281,307.0,136.0,324.0,159.0
500,281,322.0,115.0,353.0,164.0
500,281,358.0,125.0,372.0,162.0
500,281,429.0,150.0,449.0,165.0
500,281,474.0,149.0,499.0,173.0
500,333,320.0,168.0,387.0,331.0
500,333,81.0,18.0,499.0,332.0
500,333,394.0,129.0,492.0,170.0
500,333,30.0,183.0,50.0,231.0
500,333,20.0,183.0,32.0,229.0
500,378,222.0,143.0,487.0,377.0
500,378,0.0,17.0,187.0,377.0
375,500,212.0,58.0,311.0,441.0
375,500,194.0,272.0,366.0,382.0
375,500,302.0,114.0,374.0,227.0
500,375,209.0,14.0,370.0,286.0
500,375,1.0,81.0,234.0,374.0
500,375,142.0,184.0,390.0,374.0
500,375,174.0,24.0,499.0,318.0
500,375,103.0,173.0,317.0,304.0
500,375,149.0,113.0,295.0,261.0
500,375,453.0,49.0,499.0,148.0
500,375,373.0,84.0,410.0,141.0
500,375,120.0,81.0,211.0,142.0
500,375,121.0,88.0,358.0,307.0
500,375,290.0,81.0,493.0,356.0
500,375,0.0,270.0,499.0,374.0
500,375,386.0,237.0,499.0,310.0
500,381,74.0,56.0,466.0,369.0
500,374,74.0,81.0,412.0,309.0
500,374,341.0,89.0,499.0,174.0
500,374,255.0,93.0,371.0,152.0
500,374,442.0,66.0,477.0,180.0
500,374,474.0,75.0,499.0,115.0
500,333,255.0,27.0,499.0,276.0
500,333,0.0,6.0,272.0,293.0
500,375,283.0,113.0,329.0,187.0
500,375,267.0,86.0,303.0,182.0
500,375,64.0,116.0,410.0,346.0
500,332,361.0,118.0,491.0,171.0
500,332,202.0,115.0,359.0,171.0
500,332,18.0,116.0,130.0,173.0
500,332,117.0,124.0,212.0,171.0
500,375,166.0,115.0,322.0,237.0
500,375,245.0,188.0,301.0,258.0
500,375,112.0,169.0,142.0,215.0
500,375,74.0,166.0,112.0,220.0
500,375,113.0,170.0,248.0,374.0
500,375,18.0,171.0,110.0,273.0
500,375,10.0,205.0,83.0,332.0
500,375,91.0,244.0,197.0,374.0
500,375,31.0,145.0,435.0,272.0
500,375,283.0,76.0,499.0,374.0
500,375,71.0,127.0,339.0,374.0
375,500,265.0,158.0,374.0,499.0
375,500,120.0,345.0,294.0,499.0
375,500,0.0,285.0,98.0,499.0
500,332,428.0,174.0,499.0,203.0
500,332,319.0,257.0,336.0,280.0
500,332,294.0,260.0,322.0,313.0
500,332,393.0,196.0,426.0,227.0
500,332,421.0,192.0,443.0,220.0
500,332,238.0,217.0,301.0,249.0
500,375,315.0,200.0,350.0,209.0
500,375,53.0,219.0,102.0,257.0
500,375,100.0,222.0,149.0,261.0
500,375,151.0,237.0,187.0,267.0
500,375,218.0,243.0,254.0,274.0
500,375,275.0,247.0,317.0,279.0
500,375,360.0,254.0,408.0,289.0
500,375,15.0,234.0,62.0,300.0
500,375,61.0,261.0,131.0,314.0
500,375,128.0,270.0,205.0,329.0
500,375,209.0,280.0,284.0,341.0
500,375,321.0,293.0,394.0,374.0
500,375,0.0,320.0,26.0,350.0
500,375,0.0,346.0,57.0,374.0
500,375,143.0,99.0,197.0,140.0
500,331,31.0,131.0,228.0,233.0
500,331,283.0,125.0,439.0,242.0
500,333,0.0,33.0,466.0,266.0
500,375,280.0,294.0,337.0,353.0
500,375,334.0,314.0,356.0,336.0
333,500,63.0,47.0,332.0,499.0
500,333,221.0,0.0,474.0,177.0
500,332,79.0,96.0,347.0,271.0
500,332,200.0,51.0,257.0,201.0
500,319,113.0,114.0,486.0,308.0
500,319,227.0,17.0,373.0,316.0
500,375,113.0,20.0,424.0,359.0
500,375,310.0,145.0,319.0,160.0
500,375,95.0,148.0,106.0,169.0
500,375,100.0,247.0,120.0,294.0
500,375,204.0,192.0,227.0,235.0
500,375,195.0,203.0,255.0,248.0
332,500,129.0,226.0,305.0,363.0
500,375,0.0,0.0,103.0,114.0
500,375,386.0,49.0,499.0,186.0
500,375,258.0,173.0,499.0,374.0
500,375,0.0,148.0,237.0,374.0
500,375,0.0,102.0,37.0,169.0
500,375,57.0,43.0,156.0,158.0
500,375,168.0,53.0,252.0,134.0
500,375,233.0,40.0,356.0,152.0
500,375,351.0,102.0,366.0,141.0
500,375,170.0,107.0,180.0,134.0
500,375,36.0,111.0,66.0,166.0
500,375,495.0,135.0,499.0,176.0
500,375,7.0,134.0,499.0,374.0
488,425,175.0,138.0,293.0,352.0
488,425,175.0,73.0,344.0,355.0
500,375,1.0,1.0,499.0,374.0
500,375,0.0,0.0,60.0,90.0
500,375,109.0,0.0,223.0,52.0
500,375,385.0,239.0,499.0,374.0
500,375,224.0,153.0,374.0,311.0
500,375,106.0,144.0,262.0,293.0
500,375,375.0,108.0,442.0,182.0
500,375,311.0,106.0,389.0,150.0
500,375,195.0,108.0,287.0,158.0
500,375,145.0,113.0,207.0,169.0
500,375,301.0,84.0,332.0,124.0
500,375,470.0,148.0,499.0,175.0
500,375,329.0,130.0,448.0,173.0
500,375,50.0,130.0,120.0,153.0
500,375,0.0,134.0,45.0,155.0
500,375,453.0,137.0,471.0,178.0
500,375,0.0,155.0,18.0,232.0
500,375,218.0,155.0,263.0,310.0
500,375,361.0,161.0,387.0,257.0
500,375,303.0,150.0,338.0,202.0
500,375,303.0,169.0,357.0,245.0
500,375,188.0,195.0,232.0,290.0
471,500,75.0,113.0,394.0,448.0
471,500,125.0,32.0,377.0,383.0
500,325,83.0,58.0,359.0,255.0
500,375,235.0,197.0,365.0,259.0
500,375,12.0,141.0,226.0,260.0
500,375,0.0,197.0,12.0,224.0
333,500,0.0,32.0,332.0,499.0
500,375,50.0,144.0,453.0,306.0
500,375,22.0,7.0,380.0,318.0
500,371,409.0,228.0,492.0,303.0
500,371,257.0,242.0,312.0,305.0
500,371,159.0,227.0,217.0,299.0
333,500,210.0,25.0,332.0,182.0
333,500,0.0,59.0,201.0,195.0
333,500,0.0,0.0,95.0,180.0
333,500,232.0,0.0,330.0,183.0
333,500,127.0,92.0,315.0,460.0
333,500,46.0,241.0,229.0,457.0
500,331,273.0,63.0,499.0,321.0
500,331,40.0,63.0,282.0,310.0
500,331,0.0,94.0,33.0,200.0
500,331,60.0,112.0,96.0,144.0
500,333,62.0,40.0,497.0,329.0
500,488,3.0,1.0,222.0,484.0
500,272,34.0,143.0,365.0,203.0
500,333,253.0,134.0,319.0,265.0
500,333,124.0,141.0,204.0,254.0
500,321,202.0,144.0,278.0,304.0
500,321,350.0,142.0,499.0,209.0
500,321,182.0,98.0,347.0,148.0
375,500,22.0,241.0,197.0,413.0
375,500,97.0,76.0,331.0,433.0
500,332,166.0,97.0,424.0,295.0
500,332,241.0,52.0,305.0,210.0
500,325,140.0,36.0,499.0,247.0
375,500,283.0,195.0,325.0,215.0
375,500,13.0,264.0,174.0,346.0
375,500,139.0,198.0,185.0,234.0
375,500,219.0,209.0,247.0,228.0
375,500,253.0,203.0,278.0,226.0
375,500,229.0,200.0,255.0,219.0
500,333,35.0,75.0,498.0,249.0
500,96,200.0,14.0,277.0,81.0
500,333,2.0,174.0,499.0,330.0
500,375,214.0,191.0,474.0,373.0
500,375,180.0,141.0,372.0,336.0
333,500,67.0,78.0,291.0,479.0
333,500,159.0,32.0,276.0,347.0
500,375,0.0,46.0,475.0,350.0
500,375,33.0,218.0,69.0,258.0
500,375,332.0,123.0,355.0,143.0
500,375,357.0,126.0,375.0,143.0
500,375,375.0,127.0,396.0,147.0
500,375,397.0,132.0,421.0,149.0
500,375,421.0,132.0,444.0,151.0
500,375,129.0,99.0,152.0,131.0
500,375,110.0,95.0,129.0,130.0
500,375,2.0,14.0,75.0,92.0
500,375,0.0,1.0,158.0,141.0
500,375,43.0,17.0,233.0,360.0
500,375,252.0,17.0,499.0,345.0
500,375,96.0,273.0,230.0,374.0
500,375,223.0,254.0,337.0,374.0
500,375,276.0,235.0,370.0,374.0
500,375,121.0,224.0,346.0,374.0
374,500,166.0,0.0,373.0,455.0
374,500,0.0,12.0,128.0,388.0
374,500,103.0,178.0,223.0,450.0
500,375,78.0,233.0,191.0,318.0
500,375,381.0,218.0,463.0,311.0
